ID	Time	Envelop	Features	actual_distance	actual_height	hazard	surface	movement	filename
587	26.075,26.123,26.171,26.219,26.267,26.315,26.363,26.411,26.459,26.507,26.555,26.603,26.651,26.699,26.747,26.795,26.843,26.891,26.939,26.987,27.035,27.083,27.131,27.179,27.227,27.275,27.323,27.371,27.419,27.467,27.515,27.563,27.611,27.659,27.707,27.755,27.803,27.851,27.899,27.947	53.0,53.0,53.0,53.0,54.0,57.0,62.0,70.0,76.0,81.0,81.0,78.0,75.0,70.0,65.0,61.0,58.0,56.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	81.0,10.032,0.24,0.624,0.5	4.0	5.0	0	0	1	20160317-103157-4m-curb5-move10.json
588	26.077,26.125,26.173,26.221,26.269,26.317,26.365,26.413,26.461,26.509,26.557,26.605,26.653,26.701,26.749,26.797,26.845,26.893,26.941,26.989,27.037,27.085,27.133,27.181,27.229,27.277,27.325,27.373,27.421,27.469,27.517,27.565,27.613,27.661,27.709,27.757,27.805,27.853,27.901,27.949	53.0,53.0,53.0,53.0,53.0,55.0,58.0,62.0,66.0,69.0,69.0,68.0,66.0,63.0,61.0,58.0,56.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	69.0,5.76,0.24,0.576,0.333333333333	4.0	5.0	0	0	1	20160317-103157-4m-curb5-move10.json
589	25.942,25.99,26.038,26.086,26.134,26.182,26.23,26.278,26.326,26.374,26.422,26.47,26.518,26.566,26.614,26.662,26.71,26.758,26.806,26.854,26.902,26.95,26.998,27.046,27.094,27.142,27.19,27.238,27.286,27.334,27.382,27.43,27.478,27.526,27.574,27.622,27.67,27.718,27.766,27.814	53.0,53.0,53.0,53.0,53.0,55.0,58.0,61.0,66.0,70.0,71.0,70.0,68.0,65.0,62.0,60.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	71.0,6.696,0.24,0.624,0.333333333333	4.0	5.0	0	0	1	20160317-103157-4m-curb5-move10.json
590	26.836,26.884,26.932,26.98,27.028,27.076,27.124,27.172,27.22,27.268,27.316,27.364,27.412,27.46,27.508,27.556,27.604,27.652,27.7,27.748,27.796,27.844,27.892,27.94,27.988,28.036,28.084,28.132,28.18,28.228,28.276,28.324,28.372,28.42,28.468,28.516,28.564,28.612,28.66,28.708	53.0,53.0,53.0,53.0,53.0,57.0,64.0,74.0,84.0,91.0,94.0,92.0,88.0,82.0,75.0,69.0,63.0,59.0,57.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	94.0,15.672,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
591	26.787,26.835,26.883,26.931,26.979,27.027,27.075,27.123,27.171,27.219,27.267,27.315,27.363,27.411,27.459,27.507,27.555,27.603,27.651,27.699,27.747,27.795,27.843,27.891,27.939,27.987,28.035,28.083,28.131,28.179,28.227,28.275,28.323,28.371,28.419,28.467,28.515,28.563,28.611,28.659	53.0,53.0,52.0,52.0,53.0,55.0,59.0,67.0,75.0,81.0,84.0,83.0,81.0,76.0,72.0,67.0,63.0,59.0,57.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0	84.0,11.688,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
592	26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.365,27.413,27.461,27.509,27.557,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469,28.517,28.565,28.613,28.661	53.0,53.0,53.0,53.0,54.0,56.0,59.0,63.0,65.0,66.0,66.0,65.0,63.0,60.0,58.0,56.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	66.0,4.512,0.24,0.528,0.333333333333	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
593	26.693,26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.365,27.413,27.461,27.509,27.557,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469,28.517,28.565	53.0,53.0,53.0,53.0,53.0,55.0,59.0,64.0,70.0,74.0,76.0,75.0,73.0,70.0,66.0,63.0,59.0,57.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	76.0,8.184,0.24,0.624,0.0	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
594	26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.365,27.413,27.461,27.509,27.557,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469,28.517,28.565,28.613	53.0,53.0,53.0,53.0,54.0,56.0,58.0,61.0,63.0,64.0,64.0,63.0,62.0,60.0,58.0,56.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	64.0,3.888,0.24,0.528,0.333333333333	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
595	26.695,26.743,26.791,26.839,26.887,26.935,26.983,27.031,27.079,27.127,27.175,27.223,27.271,27.319,27.367,27.415,27.463,27.511,27.559,27.607,27.655,27.703,27.751,27.799,27.847,27.895,27.943,27.991,28.039,28.087,28.135,28.183,28.231,28.279,28.327,28.375,28.423,28.471,28.519,28.567	53.0,53.0,53.0,53.0,53.0,56.0,60.0,66.0,72.0,75.0,75.0,73.0,71.0,67.0,63.0,60.0,57.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	75.0,7.872,0.24,0.624,0.333333333333	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
596	26.657,26.705,26.753,26.801,26.849,26.897,26.945,26.993,27.041,27.089,27.137,27.185,27.233,27.281,27.329,27.377,27.425,27.473,27.521,27.569,27.617,27.665,27.713,27.761,27.809,27.857,27.905,27.953,28.001,28.049,28.097,28.145,28.193,28.241,28.289,28.337,28.385,28.433,28.481,28.529	53.0,53.0,53.0,54.0,54.0,57.0,62.0,68.0,74.0,79.0,79.0,77.0,74.0,70.0,66.0,62.0,59.0,57.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	79.0,9.672,0.24,0.672,0.6	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
597	26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951,27.999,28.047,28.095,28.143,28.191,28.239,28.287,28.335,28.383,28.431,28.479,28.527	54.0,54.0,54.0,53.0,54.0,55.0,60.0,64.0,69.0,74.0,75.0,75.0,73.0,69.0,65.0,61.0,60.0,56.0,55.0,55.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0	75.0,8.136,0.288,0.672,0.6	4.0	5.0	0	0	1	20160317-102859-4m-curb5-move10.json
598	26.715,26.763,26.811,26.859,26.907,26.955,27.003,27.051,27.099,27.147,27.195,27.243,27.291,27.339,27.387,27.435,27.483,27.531,27.579,27.627,27.675,27.723,27.771,27.819,27.867,27.915,27.963,28.011,28.059,28.107,28.155,28.203,28.251,28.299,28.347,28.395,28.443,28.491,28.539,28.587	54.0,54.0,54.0,54.0,54.0,57.0,66.0,78.0,91.0,100.0,106.0,107.0,105.0,100.0,93.0,84.0,76.0,68.0,63.0,59.0,57.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	107.0,20.496,0.288,0.816,0.5	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
599	26.664,26.712,26.76,26.808,26.856,26.904,26.952,27.0,27.048,27.096,27.144,27.192,27.24,27.288,27.336,27.384,27.432,27.48,27.528,27.576,27.624,27.672,27.72,27.768,27.816,27.864,27.912,27.96,28.008,28.056,28.104,28.153,28.201,28.249,28.297,28.345,28.393,28.441,28.489,28.537	53.0,54.0,54.0,53.0,54.0,54.0,59.0,69.0,82.0,95.0,104.0,108.0,108.0,104.0,98.0,89.0,80.0,72.0,65.0,61.0,59.0,57.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	108.0,24.12,0.336,0.912,0.6	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
600	26.615,26.663,26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247,28.295,28.343,28.391,28.439,28.487	54.0,54.0,54.0,54.0,54.0,54.0,59.0,73.0,93.0,108.0,118.0,124.0,125.0,124.0,121.0,114.0,104.0,92.0,82.0,72.0,65.0,62.0,60.0,58.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,55.0,55.0,54.0,55.0	125.0,36.072,0.336,1.056,0.5	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
601	26.664,26.712,26.76,26.808,26.856,26.904,26.952,27.0,27.048,27.096,27.144,27.192,27.24,27.288,27.336,27.384,27.432,27.48,27.528,27.576,27.624,27.672,27.72,27.768,27.816,27.864,27.912,27.96,28.008,28.056,28.104,28.152,28.2,28.248,28.296,28.344,28.392,28.44,28.488,28.536	54.0,54.0,54.0,54.0,54.0,55.0,59.0,73.0,91.0,106.0,116.0,120.0,122.0,121.0,116.0,109.0,99.0,88.0,78.0,70.0,65.0,63.0,61.0,60.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	122.0,36.96,0.336,1.104,0.5	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
602	26.573,26.621,26.669,26.717,26.765,26.813,26.861,26.909,26.957,27.005,27.053,27.101,27.149,27.197,27.245,27.293,27.341,27.389,27.437,27.485,27.533,27.581,27.629,27.677,27.725,27.773,27.821,27.869,27.917,27.965,28.013,28.061,28.109,28.157,28.205,28.253,28.301,28.349,28.397,28.445	53.0,54.0,54.0,54.0,54.0,55.0,59.0,65.0,73.0,81.0,86.0,86.0,84.0,79.0,75.0,70.0,65.0,61.0,58.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0	86.0,12.624,0.288,0.72,0.333333333333	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
603	26.623,26.671,26.719,26.767,26.815,26.863,26.911,26.959,27.007,27.055,27.103,27.151,27.199,27.247,27.295,27.343,27.391,27.439,27.487,27.535,27.583,27.631,27.679,27.727,27.775,27.823,27.871,27.919,27.967,28.015,28.063,28.111,28.159,28.207,28.255,28.303,28.351,28.399,28.447,28.495	54.0,54.0,53.0,54.0,55.0,58.0,68.0,83.0,97.0,107.0,112.0,114.0,111.0,105.0,97.0,88.0,79.0,70.0,64.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0	114.0,24.768,0.288,0.912,0.5	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
604	26.474,26.522,26.57,26.618,26.666,26.714,26.763,26.811,26.859,26.907,26.955,27.003,27.051,27.099,27.147,27.195,27.243,27.291,27.339,27.388,27.436,27.484,27.532,27.58,27.628,27.676,27.724,27.772,27.82,27.868,27.916,27.964,28.013,28.061,28.109,28.157,28.205,28.253,28.301,28.349	53.0,54.0,54.0,53.0,54.0,55.0,59.0,69.0,81.0,92.0,99.0,103.0,103.0,100.0,96.0,89.0,81.0,74.0,67.0,62.0,59.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	103.0,22.515,0.337,0.962,0.6	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
605	26.385,26.433,26.481,26.529,26.577,26.625,26.673,26.721,26.769,26.817,26.865,26.913,26.961,27.009,27.057,27.105,27.153,27.201,27.249,27.297,27.345,27.393,27.441,27.489,27.537,27.585,27.633,27.681,27.729,27.777,27.825,27.873,27.921,27.969,28.017,28.065,28.113,28.161,28.209,28.257	54.0,54.0,54.0,54.0,54.0,54.0,59.0,68.0,82.0,95.0,104.0,110.0,111.0,108.0,103.0,95.0,86.0,77.0,69.0,63.0,60.0,58.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0	111.0,27.192,0.336,0.864,0.0	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
606	26.477,26.525,26.573,26.622,26.67,26.718,26.766,26.814,26.862,26.91,26.958,27.006,27.054,27.102,27.15,27.198,27.247,27.295,27.343,27.391,27.439,27.487,27.535,27.583,27.631,27.679,27.727,27.775,27.823,27.872,27.92,27.968,28.016,28.064,28.112,28.16,28.208,28.256,28.304,28.352	54.0,53.0,54.0,53.0,54.0,56.0,60.0,68.0,75.0,79.0,80.0,78.0,76.0,72.0,67.0,63.0,59.0,57.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0	80.0,8.7015,0.24,0.625,0.333333333333	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
607	26.39,26.438,26.486,26.534,26.582,26.63,26.678,26.726,26.774,26.822,26.87,26.918,26.966,27.014,27.062,27.11,27.158,27.206,27.254,27.302,27.35,27.398,27.446,27.494,27.542,27.59,27.638,27.686,27.734,27.782,27.83,27.878,27.926,27.974,28.022,28.07,28.118,28.166,28.214,28.262	53.0,54.0,54.0,53.0,54.0,58.0,69.0,84.0,97.0,107.0,111.0,111.0,109.0,102.0,94.0,85.0,75.0,68.0,63.0,60.0,59.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0	111.0,26.856,0.288,0.816,0.5	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
608	26.245,26.293,26.341,26.389,26.437,26.485,26.533,26.581,26.629,26.677,26.725,26.774,26.822,26.87,26.918,26.966,27.014,27.062,27.11,27.158,27.206,27.254,27.302,27.35,27.398,27.446,27.494,27.542,27.59,27.638,27.686,27.734,27.782,27.83,27.878,27.926,27.974,28.022,28.07,28.118	54.0,53.0,54.0,54.0,54.0,56.0,66.0,83.0,99.0,111.0,118.0,120.0,119.0,116.0,108.0,99.0,88.0,78.0,70.0,64.0,60.0,58.0,58.0,57.0,56.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0	120.0,27.298,0.289,0.961,0.25	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
609	26.338,26.386,26.434,26.482,26.53,26.578,26.626,26.674,26.722,26.77,26.818,26.866,26.914,26.962,27.01,27.058,27.106,27.154,27.202,27.25,27.298,27.346,27.394,27.442,27.49,27.538,27.586,27.634,27.682,27.73,27.778,27.826,27.874,27.922,27.97,28.018,28.066,28.114,28.163,28.211	54.0,53.0,53.0,54.0,55.0,58.0,64.0,71.0,78.0,80.0,80.0,78.0,74.0,70.0,66.0,63.0,60.0,58.0,56.0,55.0,54.0,55.0,55.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0	80.0,9.96,0.24,0.624,0.333333333333	4.0	10.0	0	0	1	20160317-105537-4m-curb10-move10.json
610	26.67,26.718,26.766,26.814,26.862,26.91,26.958,27.006,27.054,27.102,27.15,27.198,27.246,27.294,27.342,27.39,27.438,27.486,27.534,27.582,27.63,27.678,27.726,27.774,27.822,27.87,27.918,27.966,28.014,28.062,28.11,28.158,28.206,28.254,28.302,28.35,28.398,28.446,28.494,28.542	55.0,55.0,55.0,55.0,55.0,56.0,60.0,66.0,74.0,82.0,87.0,87.0,86.0,82.0,77.0,72.0,67.0,63.0,60.0,58.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	87.0,13.704,0.288,0.72,0.5	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
611	26.719,26.767,26.815,26.863,26.911,26.959,27.007,27.055,27.103,27.151,27.199,27.247,27.295,27.343,27.391,27.439,27.487,27.535,27.583,27.631,27.679,27.727,27.775,27.823,27.871,27.919,27.967,28.015,28.063,28.111,28.159,28.207,28.255,28.303,28.351,28.399,28.447,28.495,28.543,28.591	55.0,55.0,55.0,56.0,57.0,59.0,63.0,66.0,68.0,69.0,68.0,66.0,65.0,63.0,61.0,59.0,58.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	69.0,5.112,0.192,0.576,0.333333333333	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
612	26.671,26.719,26.767,26.815,26.863,26.911,26.959,27.007,27.055,27.103,27.151,27.199,27.247,27.295,27.343,27.391,27.439,27.487,27.535,27.583,27.631,27.679,27.727,27.775,27.823,27.871,27.919,27.967,28.015,28.063,28.111,28.159,28.207,28.255,28.303,28.351,28.399,28.447,28.495,28.543	55.0,55.0,55.0,55.0,56.0,58.0,63.0,70.0,77.0,82.0,84.0,83.0,80.0,75.0,71.0,66.0,62.0,59.0,57.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	84.0,10.512,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
613	26.771,26.819,26.867,26.915,26.963,27.011,27.059,27.107,27.155,27.203,27.251,27.299,27.347,27.395,27.443,27.491,27.539,27.587,27.635,27.683,27.731,27.779,27.827,27.875,27.923,27.971,28.019,28.067,28.115,28.163,28.211,28.259,28.307,28.355,28.403,28.451,28.499,28.547,28.595,28.643	55.0,55.0,55.0,55.0,56.0,58.0,64.0,70.0,77.0,81.0,82.0,80.0,77.0,72.0,68.0,64.0,61.0,58.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	82.0,9.648,0.24,0.672,0.0	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
614	26.767,26.815,26.863,26.911,26.959,27.007,27.055,27.103,27.151,27.199,27.247,27.295,27.343,27.391,27.439,27.487,27.535,27.583,27.631,27.679,27.727,27.775,27.823,27.871,27.919,27.967,28.015,28.063,28.111,28.159,28.207,28.255,28.303,28.351,28.399,28.447,28.495,28.543,28.591,28.639	55.0,55.0,55.0,55.0,56.0,58.0,63.0,68.0,74.0,77.0,78.0,75.0,72.0,68.0,64.0,61.0,58.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	78.0,7.872,0.24,0.624,0.333333333333	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
615	26.818,26.866,26.914,26.962,27.01,27.058,27.106,27.154,27.202,27.25,27.298,27.346,27.394,27.442,27.49,27.538,27.586,27.634,27.682,27.73,27.778,27.826,27.874,27.922,27.97,28.018,28.066,28.114,28.162,28.21,28.258,28.306,28.354,28.402,28.45,28.498,28.546,28.594,28.642,28.69	55.0,55.0,55.0,55.0,56.0,59.0,63.0,68.0,71.0,72.0,72.0,69.0,67.0,64.0,61.0,59.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	72.0,5.736,0.24,0.576,0.6	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
616	26.772,26.82,26.868,26.916,26.964,27.012,27.06,27.108,27.156,27.204,27.252,27.3,27.348,27.396,27.444,27.492,27.54,27.588,27.636,27.684,27.732,27.78,27.828,27.876,27.924,27.972,28.02,28.068,28.116,28.164,28.212,28.26,28.308,28.356,28.404,28.452,28.5,28.548,28.596,28.644	55.0,55.0,55.0,55.0,56.0,59.0,66.0,76.0,86.0,93.0,95.0,95.0,91.0,86.0,79.0,73.0,67.0,63.0,60.0,58.0,57.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	95.0,17.232,0.288,0.72,0.5	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
617	26.723,26.771,26.819,26.867,26.915,26.963,27.011,27.059,27.107,27.155,27.203,27.251,27.299,27.347,27.395,27.443,27.491,27.539,27.587,27.635,27.683,27.731,27.779,27.827,27.875,27.923,27.971,28.019,28.067,28.115,28.163,28.211,28.259,28.307,28.355,28.403,28.451,28.499,28.547,28.595	55.0,55.0,55.0,55.0,56.0,58.0,61.0,65.0,67.0,67.0,66.0,65.0,62.0,60.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	67.0,3.888,0.192,0.48,0.5	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
618	26.626,26.674,26.722,26.77,26.818,26.866,26.914,26.962,27.01,27.058,27.106,27.154,27.202,27.25,27.298,27.346,27.394,27.442,27.49,27.538,27.586,27.634,27.682,27.73,27.778,27.826,27.874,27.922,27.97,28.018,28.066,28.114,28.162,28.21,28.258,28.306,28.354,28.402,28.45,28.498	55.0,55.0,55.0,55.0,55.0,57.0,60.0,66.0,73.0,78.0,81.0,80.0,79.0,76.0,72.0,68.0,64.0,61.0,59.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	81.0,9.936,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
619	26.58,26.628,26.676,26.724,26.772,26.82,26.868,26.916,26.964,27.012,27.06,27.108,27.156,27.204,27.252,27.3,27.348,27.396,27.444,27.492,27.54,27.588,27.636,27.684,27.732,27.78,27.828,27.876,27.924,27.972,28.02,28.068,28.116,28.164,28.212,28.26,28.308,28.356,28.404,28.452	55.0,55.0,55.0,55.0,55.0,56.0,60.0,67.0,78.0,88.0,95.0,99.0,97.0,93.0,87.0,80.0,73.0,68.0,63.0,60.0,58.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	99.0,17.688,0.288,0.816,0.5	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
620	26.63,26.678,26.726,26.774,26.822,26.87,26.918,26.966,27.014,27.062,27.11,27.158,27.206,27.254,27.302,27.35,27.398,27.446,27.494,27.542,27.59,27.638,27.686,27.734,27.782,27.83,27.878,27.926,27.974,28.022,28.07,28.118,28.166,28.214,28.262,28.31,28.358,28.406,28.454,28.502	55.0,55.0,55.0,55.0,57.0,60.0,67.0,76.0,83.0,87.0,88.0,86.0,82.0,77.0,71.0,66.0,63.0,60.0,58.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	88.0,12.816,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
621	26.486,26.534,26.582,26.63,26.678,26.726,26.774,26.822,26.87,26.918,26.966,27.014,27.062,27.11,27.158,27.206,27.254,27.302,27.35,27.398,27.446,27.494,27.542,27.59,27.638,27.686,27.734,27.782,27.83,27.878,27.926,27.974,28.022,28.07,28.118,28.166,28.214,28.262,28.31,28.358	55.0,55.0,55.0,55.0,56.0,59.0,63.0,69.0,74.0,77.0,78.0,76.0,74.0,70.0,66.0,63.0,60.0,58.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	78.0,8.568,0.24,0.624,0.333333333333	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
622	26.39,26.438,26.486,26.534,26.582,26.63,26.678,26.726,26.774,26.822,26.87,26.918,26.966,27.014,27.062,27.11,27.158,27.206,27.254,27.302,27.35,27.398,27.446,27.494,27.542,27.59,27.638,27.686,27.734,27.782,27.83,27.878,27.926,27.974,28.022,28.07,28.118,28.166,28.214,28.262	55.0,55.0,55.0,55.0,56.0,59.0,62.0,67.0,71.0,74.0,75.0,73.0,71.0,67.0,64.0,62.0,58.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	75.0,6.744,0.24,0.624,0.5	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
623	17.526,17.574,17.622,17.67,17.718,17.766,17.814,17.862,17.91,17.958,18.006,18.054,18.102,18.15,18.198,18.246,18.294,18.342,18.39,18.438,18.486,18.534,18.582,18.63,18.678,18.726,18.774,18.822,18.87,18.918,18.966,19.014,19.062,19.11,19.158,19.206,19.254,19.302,19.35,19.398	57.0,57.0,58.0,59.0,60.0,61.0,62.0,64.0,66.0,67.0,69.0,70.0,72.0,73.0,73.0,74.0,74.0,74.0,74.0,75.0,76.0,77.0,78.0,80.0,82.0,84.0,85.0,85.0,85.0,85.0,86.0,86.0,87.0,88.0,88.0,89.0,90.0,90.0,90.0,90.0	95.0,126.3345,3.168,4.851,0.52	4.0	5.0	0	0	1	20160317-082311-4m-curb5-move10.json
