ID	Time	Envelop	Features	actual_distance	actual_height	hazard	surface	movement	filename
373	26.537,26.585,26.633,26.681,26.729,26.777,26.825,26.873,26.921,26.969,27.017,27.065,27.113,27.161,27.209,27.257,27.305,27.353,27.401,27.449,27.497,27.545,27.593,27.641,27.689,27.737,27.785,27.833,27.881,27.929,27.977,28.025,28.073,28.121,28.169,28.217,28.265,28.313,28.361,28.409	54.0,54.0,54.0,54.0,54.0,55.0,59.0,63.0,68.0,71.0,74.0,76.0,77.0,78.0,77.0,75.0,71.0,68.0,64.0,61.0,59.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	78.0,11.064,0.384,1.056,0.766283524904	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
374	26.586,26.634,26.682,26.73,26.778,26.826,26.874,26.922,26.97,27.018,27.066,27.114,27.162,27.21,27.258,27.306,27.354,27.402,27.45,27.498,27.546,27.594,27.642,27.69,27.738,27.786,27.834,27.882,27.93,27.978,28.026,28.074,28.122,28.17,28.218,28.266,28.314,28.362,28.41,28.458	54.0,54.0,54.0,54.0,54.0,56.0,63.0,75.0,88.0,99.0,106.0,109.0,107.0,102.0,95.0,86.0,79.0,73.0,69.0,66.0,64.0,62.0,61.0,59.0,58.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0	109.0,29.904,0.288,1.248,0.378318584071	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
375	26.683,26.731,26.779,26.827,26.875,26.923,26.971,27.019,27.067,27.115,27.163,27.211,27.259,27.307,27.355,27.403,27.451,27.499,27.547,27.595,27.643,27.691,27.739,27.787,27.835,27.883,27.931,27.979,28.027,28.075,28.123,28.171,28.219,28.267,28.315,28.363,28.411,28.459,28.507,28.555	54.0,54.0,54.0,54.0,55.0,56.0,60.0,64.0,69.0,72.0,73.0,73.0,72.0,70.0,67.0,65.0,62.0,60.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	73.0,7.8,0.288,0.768,0.616915422886	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
376	26.443,26.491,26.539,26.587,26.635,26.683,26.731,26.779,26.827,26.875,26.923,26.971,27.019,27.067,27.115,27.163,27.211,27.259,27.307,27.355,27.403,27.451,27.499,27.547,27.595,27.643,27.691,27.739,27.787,27.835,27.883,27.931,27.979,28.027,28.075,28.123,28.171,28.219,28.267,28.315	54.0,54.0,54.0,54.0,55.0,58.0,63.0,71.0,79.0,86.0,91.0,91.0,89.0,84.0,78.0,71.0,67.0,62.0,59.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	91.0,15.288,0.288,0.912,0.612658227848	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
377	26.205,26.253,26.301,26.349,26.397,26.445,26.493,26.541,26.589,26.637,26.685,26.733,26.781,26.829,26.877,26.925,26.973,27.021,27.069,27.117,27.165,27.213,27.261,27.309,27.357,27.405,27.453,27.501,27.549,27.597,27.645,27.693,27.741,27.789,27.837,27.885,27.933,27.981,28.029,28.077	54.0,54.0,54.0,54.0,54.0,55.0,60.0,70.0,83.0,93.0,100.0,103.0,102.0,98.0,92.0,84.0,79.0,74.0,69.0,65.0,62.0,59.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	103.0,22.992,0.288,1.104,0.455927051672	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
378	26.349,26.397,26.445,26.493,26.541,26.589,26.637,26.685,26.733,26.781,26.829,26.877,26.925,26.973,27.021,27.069,27.117,27.165,27.213,27.261,27.309,27.357,27.405,27.453,27.501,27.549,27.597,27.645,27.693,27.741,27.789,27.837,27.885,27.933,27.981,28.029,28.077,28.125,28.173,28.221	54.0,54.0,54.0,54.0,55.0,57.0,61.0,68.0,78.0,89.0,98.0,104.0,106.0,105.0,101.0,95.0,87.0,78.0,70.0,64.0,61.0,59.0,59.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0	106.0,22.632,0.336,1.488,0.689964157706	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
379	26.117,26.165,26.213,26.261,26.309,26.357,26.405,26.453,26.501,26.549,26.597,26.645,26.693,26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.365,27.413,27.461,27.509,27.557,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989	54.0,54.0,54.0,54.0,54.0,55.0,62.0,77.0,94.0,107.0,116.0,121.0,122.0,120.0,116.0,109.0,99.0,88.0,78.0,69.0,63.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0	122.0,30.768,0.336,1.104,0.60450563204	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
380	26.062,26.11,26.158,26.206,26.254,26.302,26.35,26.398,26.446,26.494,26.542,26.59,26.638,26.686,26.734,26.782,26.83,26.878,26.926,26.974,27.022,27.07,27.118,27.166,27.214,27.262,27.31,27.358,27.406,27.454,27.502,27.55,27.598,27.646,27.694,27.742,27.79,27.838,27.886,27.934	54.0,54.0,54.0,55.0,57.0,58.0,60.0,64.0,68.0,69.0,68.0,66.0,64.0,61.0,59.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	69.0,5.328,0.192,0.672,0.520547945205	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
381	25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.6,27.648,27.696	54.0,54.0,54.0,54.0,54.0,57.0,65.0,81.0,98.0,111.0,119.0,123.0,124.0,122.0,119.0,113.0,105.0,94.0,84.0,74.0,67.0,63.0,62.0,60.0,59.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0	124.0,37.128,0.336,1.488,0.493243243243	4.0	15.0	0	0	1	20160317-113351-4m-curb15-move10.json
382	26.643,26.691,26.739,26.787,26.835,26.883,26.931,26.979,27.027,27.075,27.123,27.171,27.219,27.267,27.315,27.363,27.411,27.459,27.507,27.555,27.603,27.651,27.699,27.747,27.795,27.843,27.891,27.939,27.987,28.035,28.083,28.131,28.179,28.227,28.275,28.323,28.371,28.419,28.467,28.515	54.0,54.0,54.0,54.0,54.0,55.0,59.0,70.0,85.0,99.0,109.0,114.0,116.0,114.0,109.0,102.0,92.0,83.0,74.0,67.0,62.0,59.0,58.0,58.0,58.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	116.0,27.264,0.336,1.152,0.634532374101	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
383	26.594,26.642,26.69,26.738,26.786,26.834,26.882,26.93,26.978,27.026,27.074,27.122,27.17,27.218,27.266,27.314,27.362,27.41,27.458,27.506,27.554,27.602,27.65,27.698,27.746,27.794,27.842,27.89,27.938,27.986,28.034,28.082,28.13,28.178,28.226,28.274,28.322,28.37,28.418,28.466	54.0,54.0,54.0,54.0,55.0,56.0,62.0,70.0,79.0,87.0,92.0,93.0,92.0,89.0,83.0,77.0,71.0,66.0,62.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	93.0,16.416,0.288,1.104,0.561643835616	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
384	26.693,26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.365,27.413,27.461,27.509,27.557,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469,28.517,28.565	54.0,54.0,54.0,54.0,54.0,56.0,64.0,75.0,75.0,97.0,103.0,103.0,101.0,96.0,89.0,81.0,74.0,67.0,62.0,59.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	103.0,19.392,0.288,0.96,0.521657250471	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
385	26.598,26.646,26.694,26.742,26.79,26.838,26.886,26.934,26.982,27.03,27.078,27.126,27.174,27.222,27.27,27.318,27.366,27.414,27.462,27.51,27.558,27.606,27.654,27.702,27.75,27.798,27.846,27.894,27.942,27.99,28.038,28.086,28.134,28.182,28.23,28.278,28.326,28.374,28.422,28.47	54.0,54.0,54.0,54.0,54.0,57.0,65.0,77.0,90.0,100.0,105.0,106.0,103.0,96.0,87.0,78.0,70.0,64.0,59.0,57.0,56.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	106.0,19.752,0.288,0.816,0.669371196755	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
386	26.646,26.694,26.742,26.79,26.838,26.886,26.934,26.982,27.03,27.078,27.126,27.174,27.222,27.27,27.318,27.366,27.414,27.462,27.51,27.558,27.606,27.654,27.702,27.75,27.798,27.846,27.894,27.942,27.99,28.038,28.086,28.134,28.182,28.23,28.278,28.326,28.374,28.422,28.47,28.518	54.0,54.0,54.0,54.0,54.0,57.0,66.0,79.0,92.0,103.0,110.0,112.0,111.0,107.0,101.0,93.0,84.0,75.0,68.0,63.0,60.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	112.0,25.224,0.288,1.152,0.534306569343	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
387	26.599,26.647,26.695,26.743,26.791,26.839,26.887,26.935,26.983,27.031,27.079,27.127,27.175,27.223,27.271,27.319,27.367,27.415,27.463,27.511,27.559,27.607,27.655,27.703,27.751,27.799,27.847,27.895,27.943,27.991,28.039,28.087,28.135,28.183,28.231,28.279,28.327,28.375,28.423,28.471	54.0,54.0,54.0,54.0,54.0,55.0,61.0,77.0,97.0,111.0,121.0,126.0,128.0,127.0,124.0,119.0,110.0,99.0,86.0,75.0,67.0,63.0,61.0,60.0,60.0,59.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	128.0,34.896,0.336,1.2,0.56512378902	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
388	26.874,26.922,26.97,27.018,27.066,27.114,27.162,27.21,27.258,27.306,27.354,27.402,27.45,27.498,27.546,27.594,27.642,27.69,27.738,27.786,27.834,27.882,27.93,27.978,28.026,28.074,28.122,28.17,28.218,28.266,28.314,28.362,28.41,28.458,28.506,28.554,28.602,28.65,28.698,28.746	54.0,55.0,55.0,56.0,58.0,60.0,62.0,64.0,64.0,64.0,63.0,64.0,67.0,70.0,72.0,73.0,71.0,69.0,66.0,63.0,61.0,58.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	73.0,10.32,0.48,1.008,1.33695652174	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
389	26.696,26.744,26.792,26.84,26.888,26.936,26.984,27.032,27.08,27.128,27.176,27.224,27.272,27.32,27.368,27.416,27.464,27.512,27.56,27.608,27.656,27.704,27.752,27.8,27.848,27.896,27.944,27.992,28.04,28.088,28.136,28.184,28.232,28.28,28.328,28.376,28.424,28.472,28.52,28.568	54.0,54.0,54.0,54.0,55.0,57.0,59.0,63.0,68.0,74.0,78.0,79.0,78.0,75.0,70.0,66.0,62.0,59.0,57.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0	79.0,9.312,0.288,0.96,0.763636363636	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
390	26.65,26.698,26.746,26.794,26.842,26.89,26.938,26.986,27.034,27.082,27.13,27.178,27.226,27.274,27.322,27.37,27.418,27.466,27.514,27.562,27.61,27.658,27.706,27.754,27.802,27.85,27.898,27.946,27.994,28.042,28.09,28.138,28.186,28.234,28.282,28.33,28.378,28.426,28.474,28.522	54.0,54.0,54.0,54.0,54.0,55.0,62.0,75.0,89.0,101.0,109.0,113.0,112.0,109.0,103.0,95.0,87.0,78.0,69.0,64.0,59.0,58.0,57.0,57.0,57.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0	113.0,27.576,0.288,1.824,0.456273764259	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
391	26.459,26.507,26.555,26.603,26.651,26.699,26.747,26.795,26.843,26.891,26.939,26.987,27.035,27.083,27.131,27.179,27.227,27.275,27.323,27.371,27.419,27.467,27.515,27.563,27.611,27.659,27.707,27.755,27.803,27.851,27.899,27.947,27.995,28.043,28.091,28.139,28.187,28.235,28.283,28.331	54.0,54.0,54.0,54.0,54.0,55.0,62.0,78.0,95.0,109.0,118.0,123.0,125.0,124.0,120.0,114.0,105.0,95.0,85.0,75.0,68.0,63.0,59.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	125.0,33.288,0.336,1.104,0.570781426954	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
392	26.652,26.7,26.748,26.796,26.844,26.892,26.94,26.988,27.036,27.084,27.132,27.18,27.228,27.276,27.324,27.372,27.42,27.468,27.516,27.564,27.612,27.66,27.708,27.756,27.804,27.852,27.9,27.948,27.996,28.044,28.092,28.14,28.188,28.236,28.284,28.332,28.38,28.428,28.476,28.524	56.0,56.0,56.0,56.0,57.0,59.0,71.0,91.0,108.0,122.0,130.0,136.0,137.0,133.0,130.0,125.0,114.0,103.0,90.0,79.0,70.0,66.0,65.0,63.0,63.0,61.0,59.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0	137.0,39.72,0.336,1.2,0.571699905033	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
393	26.51,26.558,26.606,26.654,26.702,26.75,26.798,26.846,26.894,26.942,26.99,27.038,27.086,27.134,27.182,27.23,27.278,27.326,27.374,27.422,27.47,27.518,27.566,27.614,27.662,27.71,27.758,27.806,27.854,27.902,27.95,27.998,28.046,28.094,28.142,28.19,28.238,28.286,28.334,28.382	54.0,54.0,54.0,54.0,54.0,55.0,59.0,67.0,78.0,89.0,97.0,101.0,101.0,98.0,92.0,85.0,78.0,71.0,66.0,61.0,58.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0	101.0,20.88,0.336,1.008,0.626168224299	4.0	15.0	0	0	1	20160317-084104-4m-curb15-move10.json
394	26.355,26.403,26.451,26.499,26.548,26.596,26.644,26.692,26.74,26.788,26.836,26.884,26.932,26.98,27.028,27.076,27.124,27.172,27.22,27.268,27.316,27.364,27.412,27.46,27.508,27.556,27.604,27.652,27.7,27.748,27.796,27.844,27.892,27.94,27.988,28.036,28.084,28.132,28.18,28.228	54.0,54.0,54.0,54.0,54.0,55.0,59.0,68.0,78.0,88.0,95.0,97.0,95.0,91.0,86.0,79.0,72.0,66.0,62.0,59.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	97.0,18.24,0.288,1.104,0.532258064516	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
395	26.217,26.265,26.313,26.361,26.409,26.457,26.505,26.553,26.601,26.649,26.697,26.745,26.793,26.841,26.889,26.937,26.985,27.033,27.081,27.129,27.177,27.225,27.273,27.321,27.369,27.417,27.465,27.513,27.561,27.609,27.657,27.705,27.753,27.801,27.849,27.897,27.945,27.993,28.041,28.089	54.0,54.0,54.0,54.0,54.0,56.0,62.0,71.0,79.0,86.0,87.0,85.0,79.0,72.0,66.0,61.0,59.0,59.0,59.0,59.0,58.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	87.0,11.064,0.24,0.96,0.611888111888	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
396	26.164,26.212,26.26,26.308,26.356,26.404,26.452,26.5,26.548,26.596,26.644,26.692,26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.366,27.414,27.462,27.51,27.558,27.606,27.654,27.702,27.75,27.798,27.846,27.894,27.942,27.991,28.039	54.0,54.0,54.0,54.0,54.0,56.0,60.0,65.0,70.0,74.0,76.0,75.0,73.0,69.0,64.0,61.0,58.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	76.0,7.86,0.24,0.913,0.578313253012	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
397	26.213,26.261,26.309,26.357,26.405,26.453,26.501,26.549,26.597,26.645,26.693,26.741,26.789,26.838,26.886,26.934,26.982,27.03,27.078,27.126,27.174,27.222,27.27,27.318,27.366,27.414,27.463,27.511,27.559,27.607,27.655,27.703,27.751,27.799,27.847,27.895,27.943,27.991,28.039,28.088	54.0,54.0,54.0,54.0,54.0,57.0,66.0,83.0,99.0,112.0,120.0,123.0,124.0,121.0,116.0,109.0,99.0,88.0,78.0,69.0,63.0,60.0,59.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	124.0,31.217,0.336,1.25,0.647074341793	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
398	26.065,26.113,26.161,26.209,26.257,26.305,26.353,26.401,26.449,26.497,26.545,26.593,26.643,26.691,26.739,26.787,26.835,26.883,26.931,26.979,27.027,27.075,27.123,27.171,27.219,27.267,27.315,27.363,27.411,27.459,27.507,27.555,27.603,27.651,27.699,27.747,27.795,27.843,27.893,27.941	54.0,54.0,54.0,54.0,54.0,55.0,60.0,72.0,86.0,97.0,104.0,107.0,104.0,99.0,92.0,83.0,76.0,69.0,64.0,60.0,59.0,58.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	107.0,22.329,0.288,1.154,0.534322820037	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
399	25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.737,26.785,26.833,26.881,26.929,26.977,27.025,27.073,27.121,27.169,27.217,27.265,27.313,27.362,27.41,27.458,27.506,27.554,27.602,27.65,27.698,27.746,27.794	54.0,54.0,54.0,54.0,54.0,55.0,62.0,81.0,102.0,117.0,127.0,134.0,136.0,136.0,133.0,128.0,121.0,109.0,97.0,84.0,74.0,69.0,65.0,63.0,61.0,60.0,59.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0	136.0,48.428,0.384,1.346,0.489359084758	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
400	25.972,26.02,26.068,26.116,26.164,26.212,26.26,26.308,26.356,26.404,26.452,26.501,26.549,26.597,26.645,26.693,26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.126,27.174,27.222,27.27,27.318,27.366,27.414,27.462,27.51,27.558,27.606,27.654,27.702,27.751,27.799,27.847	54.0,54.0,54.0,54.0,55.0,56.0,60.0,65.0,71.0,75.0,76.0,75.0,72.0,68.0,63.0,60.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	76.0,7.092,0.24,0.769,0.683760683761	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
401	25.927,25.975,26.023,26.071,26.119,26.167,26.215,26.263,26.311,26.359,26.407,26.455,26.503,26.551,26.599,26.647,26.695,26.743,26.791,26.839,26.887,26.935,26.983,27.031,27.079,27.127,27.175,27.223,27.271,27.319,27.367,27.415,27.463,27.511,27.559,27.607,27.655,27.703,27.751,27.799	54.0,54.0,54.0,54.0,54.0,55.0,59.0,65.0,73.0,79.0,82.0,81.0,80.0,78.0,76.0,72.0,69.0,65.0,61.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	82.0,11.88,0.24,0.864,0.414285714286	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
402	25.835,25.883,25.931,25.979,26.028,26.076,26.124,26.172,26.22,26.268,26.316,26.364,26.412,26.46,26.508,26.556,26.604,26.653,26.701,26.749,26.797,26.845,26.893,26.941,26.989,27.037,27.085,27.133,27.181,27.229,27.278,27.326,27.374,27.422,27.47,27.518,27.566,27.614,27.662,27.71	54.0,54.0,54.0,55.0,55.0,56.0,61.0,73.0,88.0,99.0,105.0,107.0,105.0,101.0,94.0,86.0,78.0,70.0,64.0,61.0,58.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	107.0,21.916,0.288,1.153,0.565875964561	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
403	25.631,25.679,25.727,25.775,25.823,25.871,25.919,25.967,26.015,26.063,26.111,26.159,26.207,26.255,26.303,26.351,26.399,26.447,26.495,26.543,26.591,26.639,26.687,26.735,26.783,26.831,26.879,26.927,26.975,27.023,27.071,27.119,27.167,27.215,27.263,27.311,27.359,27.407,27.457,27.505	54.0,54.0,54.0,54.0,54.0,56.0,66.0,82.0,98.0,110.0,117.0,120.0,120.0,118.0,112.0,103.0,92.0,81.0,72.0,65.0,61.0,59.0,59.0,58.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	120.0,29.304,0.336,1.104,0.63453815261	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
404	25.584,25.632,25.68,25.728,25.776,25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456	54.0,54.0,54.0,54.0,54.0,55.0,60.0,70.0,81.0,93.0,102.0,106.0,106.0,102.0,96.0,88.0,80.0,73.0,66.0,61.0,58.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	106.0,22.944,0.336,0.912,0.631399317406	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
405	25.497,25.545,25.593,25.641,25.689,25.737,25.785,25.833,25.881,25.929,25.977,26.025,26.073,26.121,26.169,26.217,26.265,26.313,26.361,26.409,26.457,26.505,26.553,26.601,26.649,26.697,26.745,26.793,26.841,26.889,26.937,26.985,27.033,27.081,27.129,27.177,27.225,27.273,27.321,27.369	54.0,54.0,54.0,54.0,55.0,57.0,61.0,66.0,72.0,80.0,89.0,98.0,104.0,107.0,106.0,102.0,95.0,86.0,77.0,69.0,63.0,59.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	107.0,24.12,0.384,1.056,0.804308797127	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
406	25.447,25.495,25.543,25.591,25.639,25.687,25.735,25.783,25.831,25.879,25.927,25.975,26.023,26.071,26.119,26.167,26.215,26.263,26.311,26.359,26.407,26.455,26.503,26.551,26.599,26.647,26.695,26.743,26.791,26.839,26.887,26.935,26.983,27.031,27.079,27.127,27.175,27.223,27.271,27.319	54.0,54.0,54.0,54.0,55.0,57.0,62.0,71.0,82.0,91.0,98.0,100.0,99.0,95.0,89.0,83.0,75.0,69.0,63.0,60.0,59.0,59.0,58.0,58.0,57.0,57.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,54.0	100.0,19.488,0.288,1.2,0.567567567568	4.0	15.0	0	0	1	20160317-111331-4m-curb15-move10.json
407	26.531,26.579,26.627,26.675,26.723,26.771,26.819,26.867,26.915,26.963,27.011,27.059,27.107,27.155,27.203,27.251,27.299,27.347,27.395,27.443,27.491,27.539,27.587,27.635,27.683,27.731,27.779,27.827,27.875,27.923,27.971,28.019,28.067,28.115,28.163,28.211,28.259,28.307,28.355,28.403	53.0,53.0,53.0,53.0,53.0,53.0,59.0,77.0,97.0,112.0,122.0,127.0,129.0,127.0,124.0,117.0,108.0,96.0,84.0,75.0,67.0,63.0,61.0,60.0,59.0,58.0,57.0,56.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	129.0,45.432,0.336,1.2,0.405345211581	4.0	10.0	0	0	1	20160317-105559-4m-curb10-move10.json
408	26.473,26.521,26.569,26.617,26.665,26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625,27.673,27.721,27.769,27.817,27.865,27.913,27.961,28.009,28.057,28.105,28.153,28.201,28.249,28.297,28.345	53.0,53.0,53.0,53.0,54.0,54.0,58.0,72.0,91.0,106.0,117.0,123.0,125.0,123.0,120.0,113.0,104.0,92.0,81.0,72.0,66.0,62.0,60.0,59.0,58.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	125.0,35.352,0.336,2.976,0.531185031185	4.0	10.0	0	0	1	20160317-105559-4m-curb10-move10.json
